TransactionID,CustomerID,TransactionDate,TransactionTime,Amount,TransactionType,TransactionChannel,BranchID,BalanceAfterTransaction
76077021,931765,2024-01-23,08:10:37,4461.52,Withdrawal,Online,98,381263.92
76961277,792976,2024-02-26,18:28:41,25761.02,Transfer,Branch,50,124837.68
26080860,389469,2025-01-15,22:29:40,32368.69,Deposit,Online,57,366608.97
161249,391429,2024-05-12,13:44:40,8905.58,Deposit,ATM,46,324753.72
45148389,637119,2024-03-12,14:49:36,13372.84,Deposit,ATM,84,239537.12
96167837,248967,2024-11-11,03:05:55,29350.18,Withdrawal,Branch,1,32475.0
75174459,913834,2025-01-02,08:05:47,8973.27,Transfer,Branch,24,256398.63
31608875,745425,2024-06-08,18:35:10,37510.93,Deposit,Online,49,264948.68
18704538,75318,2024-12-03,04:34:40,22524.24,Transfer,Online,65,445875.5
90211381,948231,2024-05-31,17:34:27,19121.4,Withdrawal,Branch,20,354128.28
73183901,200085,2025-01-06,17:09:01,24578.97,Withdrawal,Online,59,390502.13
97964718,963391,2024-10-27,22:26:06,36658.73,Deposit,Branch,40,481984.06
67092938,524796,2024-02-04,18:01:33,20947.16,Transfer,ATM,93,192919.29
40835052,299639,2024-12-08,04:43:05,36029.23,Withdrawal,Online,10,48979.51
68140184,153884,2024-03-11,08:18:55,11680.89,Withdrawal,Branch,82,127838.35
34576417,390304,2024-05-21,23:27:38,10280.35,Deposit,Online,61,128638.57
39482844,281632,2024-03-20,17:16:34,14175.73,Transfer,Online,34,446069.2
91359793,170881,2025-01-08,19:48:15,18816.24,Withdrawal,ATM,99,347419.94
11730847,776002,2024-07-03,17:29:33,30296.02,Transfer,Branch,68,462289.16
89311121,841731,2024-04-09,12:52:39,11743.07,Withdrawal,Online,50,178374.66
14657408,457869,2024-07-26,18:39:50,18011.8,Withdrawal,Branch,2,334783.25
13852879,618250,2024-09-02,11:02:46,29856.96,Withdrawal,ATM,93,220435.74
79375343,292717,2024-02-17,13:09:43,14329.64,Transfer,ATM,49,331478.8
11404545,602302,2024-04-04,09:26:35,10696.65,Deposit,ATM,21,349188.75
7921162,497496,2024-04-19,04:30:43,19925.29,Withdrawal,Branch,69,28334.1
2136037,69800,2024-11-01,03:58:22,21580.63,Deposit,Online,91,160811.1
37942310,581311,2024-06-13,20:50:34,14634.71,Withdrawal,ATM,95,109133.8
7824738,404447,2024-07-20,11:02:20,4332.07,Deposit,ATM,27,475722.06
20912023,941440,2024-12-14,05:02:31,15079.19,Deposit,ATM,16,190459.19
97297319,436797,2024-10-27,11:14:02,11699.43,Withdrawal,Online,44,41025.3
895969,324224,2024-06-07,19:31:31,8261.07,Deposit,ATM,19,3075.84
12913703,395838,2024-08-25,03:39:24,4854.16,Withdrawal,Branch,85,455724.63
22650347,502238,2024-07-17,21:44:12,5113.89,Deposit,Online,32,453439.27
18056941,580801,2024-02-22,16:20:05,29868.56,Transfer,Online,67,117228.19
91211030,203847,2024-10-28,10:15:51,33472.05,Deposit,Branch,70,408541.59
99226579,563306,2024-03-28,08:13:50,20437.12,Transfer,Online,83,400154.83
42204811,430643,2024-10-08,18:06:34,644.14,Withdrawal,Branch,11,263427.2
44606142,180887,2024-11-25,03:15:06,41183.63,Transfer,ATM,43,478229.77
82452446,751584,2024-11-16,06:01:58,30081.36,Withdrawal,Online,65,292820.51
78218602,497496,2024-08-17,16:47:48,22013.93,Transfer,ATM,65,296994.43
1693115,4821,2024-12-27,13:43:16,9673.83,Deposit,Branch,70,129222.51
17828235,557861,2024-07-29,03:40:45,44627.02,Deposit,Branch,2,200124.55
38730056,556894,2025-01-13,14:01:20,23426.89,Withdrawal,ATM,14,295991.11
33162861,316301,2024-08-07,05:50:58,31320.15,Withdrawal,Branch,21,3425.71
27271342,886133,2024-10-22,04:49:34,1391.42,Deposit,ATM,96,282859.37
1584306,95298,2024-10-28,09:50:01,49219.65,Transfer,Online,90,310135.8
81525706,184895,2024-10-07,20:44:51,16410.45,Withdrawal,Online,85,227923.05
59686409,645408,2024-02-09,13:03:50,10215.2,Transfer,Branch,88,312317.8
90720461,444534,2024-06-16,23:23:28,15644.62,Withdrawal,Branch,23,416491.68
39869103,186641,2024-04-10,17:02:27,44122.72,Withdrawal,ATM,37,17237.37
74565952,363268,2024-03-28,21:50:52,24779.12,Deposit,ATM,68,247924.59
68056325,627795,2024-09-20,21:51:58,3138.57,Withdrawal,Online,33,441463.04
38554039,511045,2024-06-29,01:26:18,39441.18,Transfer,ATM,63,205176.36
53582135,109782,2024-03-09,21:24:21,31066.25,Transfer,Branch,42,495329.71
58100754,673274,2024-12-30,17:44:56,30163.01,Deposit,ATM,41,148412.27
57608602,714488,2024-11-29,05:33:20,24350.25,Withdrawal,Branch,33,127323.2
55852837,986209,2024-04-20,21:52:48,32619.5,Deposit,Online,93,166259.84
68466204,704549,2024-07-30,10:52:50,35683.3,Deposit,Online,7,499075.8
104144,92722,2024-07-19,03:19:52,41669.85,Transfer,Online,82,193274.75
66689692,176638,2024-05-07,02:51:08,1126.74,Withdrawal,ATM,41,194304.79
14353237,379514,2024-02-03,15:15:06,31505.35,Transfer,ATM,82,187703.91
78443168,536935,2024-08-19,19:38:10,28457.46,Withdrawal,Online,92,217577.94
82616765,652004,2024-02-16,06:48:23,25205.67,Transfer,ATM,93,416509.91
86963307,995504,2024-10-26,14:49:00,20159.09,Deposit,Branch,3,374426.47
43837153,143773,2024-05-06,03:54:06,29159.32,Transfer,ATM,70,12049.94
69259187,469749,2024-04-07,15:15:44,3324.23,Withdrawal,Branch,38,142824.09
68590909,177424,2024-07-17,11:05:04,14404.56,Withdrawal,Online,90,32373.5
40345986,582514,2025-01-10,00:17:53,21472.14,Transfer,ATM,67,132557.16
85990800,785074,2024-04-22,18:51:12,20368.4,Transfer,Online,43,343016.59
42996964,411343,2024-10-21,03:46:54,49202.9,Deposit,Branch,9,307881.38
2097710,614247,2024-06-29,19:10:17,9351.69,Deposit,ATM,19,65037.38
47687082,418319,2024-09-23,17:53:49,9581.02,Deposit,Online,52,383540.09
22155926,316322,2025-01-11,04:51:39,32916.82,Deposit,Online,32,317269.31
57823143,50094,2024-09-23,23:06:14,18585.93,Deposit,Online,58,235923.01
75788056,208842,2024-08-22,23:30:18,24660.59,Transfer,Online,85,394394.36
2169350,637119,2024-06-24,15:47:08,3964.73,Withdrawal,Online,63,450588.27
99465759,545631,2024-03-06,12:10:39,48146.72,Withdrawal,Branch,13,163887.33
12629422,951495,2024-06-27,18:26:30,6231.89,Transfer,Branch,40,388149.89
25802906,144479,2024-09-20,01:02:52,12300.75,Withdrawal,ATM,10,377135.14
24171401,363268,2024-02-22,13:35:00,46331.06,Deposit,Branch,7,105324.79
56041085,58285,2024-03-28,15:57:25,10722.84,Deposit,ATM,9,288696.04
96088072,932618,2024-05-15,02:46:25,395.1,Deposit,Online,42,40422.01
70322341,479505,2024-11-04,22:31:38,29192.58,Transfer,ATM,94,122908.72
75084328,772488,2024-01-28,04:21:37,15577.79,Deposit,Branch,95,223079.45
23644405,949091,2024-04-15,21:40:51,18192.69,Deposit,Branch,65,132065.81
13942812,531482,2024-09-23,04:23:24,26993.24,Withdrawal,Online,29,269428.44
75952874,231338,2024-07-15,17:36:31,10664.88,Deposit,Online,47,184842.45
89685164,939786,2024-11-22,16:57:43,30044.02,Deposit,ATM,30,333391.04
88820706,959152,2024-10-13,22:25:05,21170.88,Deposit,ATM,54,65070.64
16840481,333481,2024-06-10,16:54:35,16304.18,Deposit,ATM,50,270593.44
89358084,534260,2024-07-15,14:57:36,27009.57,Deposit,Branch,14,498678.6
54643446,960755,2024-03-14,00:26:32,43252.14,Withdrawal,Online,25,74693.92
42189971,930317,2024-10-07,18:48:55,22500.59,Transfer,Branch,23,398585.38
85613043,290657,2024-03-08,14:25:12,24086.65,Deposit,Online,84,442098.23
77716952,107123,2024-12-14,11:10:19,18403.77,Deposit,Online,57,126697.59
48238186,369255,2024-03-12,23:01:27,9948.07,Withdrawal,Branch,71,375442.08
39583273,111050,2024-10-26,23:22:03,22717.58,Transfer,Online,73,92181.24
7641481,898677,2024-11-14,10:21:00,10787.15,Deposit,ATM,86,124656.83
97916031,602984,2024-03-15,19:59:53,23906.69,Deposit,ATM,27,333951.62
78624880,332907,2024-09-22,21:31:56,37274.68,Withdrawal,Online,4,426222.23
68833819,617231,2024-07-11,04:41:34,8805.77,Deposit,ATM,53,482099.4
72568374,675125,2024-12-23,18:41:10,14957.94,Transfer,ATM,8,371755.48
20900626,827705,2024-02-28,13:08:45,20917.66,Withdrawal,ATM,18,67164.46
91132007,166609,2024-04-25,15:36:36,5470.9,Withdrawal,Online,61,494851.27
70977034,614404,2024-05-05,04:13:53,25793.25,Deposit,Online,81,221942.62
92636332,569078,2024-06-16,06:30:47,36361.55,Transfer,ATM,98,202822.03
18983455,877215,2024-12-31,10:10:16,4522.69,Withdrawal,Branch,57,68546.29
86957165,551903,2024-04-22,05:25:18,44251.62,Transfer,Online,92,304219.77
32864333,397677,2024-11-20,03:25:02,42789.77,Withdrawal,ATM,15,96061.18
38087621,116558,2024-05-22,13:27:11,3939.04,Deposit,ATM,63,269704.91
67760866,939767,2024-07-31,05:33:18,39183.66,Deposit,Online,69,10024.88
72417559,919909,2024-10-31,20:59:50,36010.44,Deposit,ATM,21,280908.6
16256692,107123,2024-04-24,06:24:58,40342.14,Transfer,Online,47,212543.25
61579589,576276,2024-03-08,15:39:31,5173.54,Deposit,Branch,20,10173.53
80100345,868487,2024-10-17,21:20:09,32270.34,Withdrawal,Online,32,71702.22
99991947,168574,2024-08-30,05:04:37,4391.32,Withdrawal,ATM,5,223621.05
86734441,603650,2024-07-11,11:56:48,8499.69,Transfer,Online,98,443169.35
29874944,324875,2024-12-22,19:37:05,32696.72,Withdrawal,Online,100,271985.54
84622210,998505,2024-09-12,15:50:35,20269.24,Deposit,Branch,64,307821.08
46617896,554711,2024-08-14,03:51:37,42715.27,Deposit,ATM,77,92985.1
92636743,916743,2024-05-26,04:00:31,16110.58,Transfer,ATM,66,362894.27
77710816,884582,2024-11-26,08:19:22,14489.07,Withdrawal,ATM,21,289616.1
2638188,841731,2024-07-01,08:18:01,19862.66,Withdrawal,Branch,47,238919.63
7160346,978137,2024-02-02,20:10:45,37319.93,Transfer,Branch,25,97851.17
82253871,979586,2024-04-30,00:01:51,32216.38,Transfer,Online,90,305442.95
4332478,291778,2024-09-23,09:41:03,4884.14,Transfer,Online,49,288517.57
19424011,846387,2024-03-02,06:45:44,43867.98,Transfer,ATM,97,406314.66
31823857,374300,2024-02-19,19:15:07,24792.72,Deposit,Branch,1,380061.75
2238127,730669,2024-11-08,13:29:42,6685.1,Transfer,Online,17,184585.94
80811490,436797,2024-06-24,03:09:00,48183.99,Withdrawal,Branch,51,306153.26
10201546,997062,2024-06-20,16:32:04,828.43,Transfer,Branch,45,335111.51
67383640,846387,2024-10-29,14:02:54,43426.76,Transfer,Branch,83,255243.1
46133422,319210,2024-03-21,04:53:46,21699.71,Withdrawal,Online,78,251765.78
44344583,762853,2024-05-18,01:29:40,2110.2,Deposit,Online,69,124098.93
43556798,325095,2025-01-17,17:44:11,41965.99,Transfer,Online,94,171175.63
48112146,433006,2025-01-15,13:21:38,22134.77,Transfer,Online,37,46109.11
31272392,405216,2024-03-23,00:16:46,18991.2,Transfer,ATM,11,288655.09
34050428,208842,2024-08-13,02:10:40,44174.12,Deposit,ATM,43,205935.15
29059109,614404,2024-06-19,07:51:31,27086.56,Transfer,Online,92,391332.12
14689552,862255,2024-02-27,02:07:24,15380.39,Transfer,Online,24,487999.95
1401284,180973,2024-03-02,02:40:53,37987.4,Deposit,Branch,93,236909.26
14229652,429676,2024-06-13,10:03:50,44499.87,Deposit,Branch,9,447729.29
13710562,604305,2024-04-25,19:43:38,20023.83,Transfer,ATM,46,380129.37
66734150,773797,2024-08-23,18:50:51,48764.23,Withdrawal,Online,8,96761.9
70028136,961428,2024-03-01,06:05:17,31905.12,Withdrawal,Online,67,208737.9
41134707,50594,2024-08-10,23:52:01,18220.73,Deposit,Online,59,69510.18
27021728,307612,2024-10-12,19:33:00,16001.43,Withdrawal,Online,9,210176.52
70052433,493707,2024-03-03,11:08:16,43525.15,Transfer,Branch,66,131814.38
64482430,906255,2024-05-15,10:55:03,19808.59,Transfer,ATM,39,367264.96
47763595,439791,2024-03-22,19:06:37,44305.39,Deposit,Online,11,251548.65
2775196,661330,2024-08-09,02:37:10,37357.1,Withdrawal,ATM,27,90222.78
65803199,688651,2025-01-09,00:36:48,48707.31,Withdrawal,ATM,8,486758.18
43926964,449855,2024-06-22,12:24:16,29575.26,Withdrawal,Branch,54,206638.28
87274264,187922,2024-12-28,06:53:37,9443.94,Transfer,ATM,4,252249.7
78253799,973335,2024-04-23,05:25:21,31534.93,Transfer,ATM,57,480580.1
16174246,748416,2024-12-20,16:27:20,38780.32,Deposit,Online,53,184588.64
33753332,53049,2024-10-21,15:13:01,35004.54,Deposit,ATM,43,112998.0
94001715,405691,2024-02-11,21:11:39,46053.08,Transfer,Online,97,253692.52
70986378,995935,2024-08-14,12:41:36,20027.2,Transfer,ATM,39,91819.85
26445585,825065,2024-10-10,01:47:01,613.24,Withdrawal,Online,45,59088.73
69602283,218097,2024-04-28,15:45:20,35101.88,Transfer,Branch,43,324453.13
29902880,854512,2024-07-08,00:51:51,2485.04,Deposit,Online,61,135951.04
22229946,7593,2024-01-25,05:57:24,26609.0,Withdrawal,Online,47,152103.54
72968954,330547,2024-12-28,10:00:03,45422.33,Deposit,Branch,62,50557.72
66158457,720809,2025-01-15,01:16:32,27238.0,Transfer,Online,13,75653.37
68837386,467992,2024-02-21,20:29:35,11001.14,Withdrawal,Branch,34,352747.79
98357747,618250,2024-10-14,12:20:30,24344.84,Transfer,Online,100,167079.77
85254895,105199,2024-11-01,05:06:53,41175.15,Transfer,Online,19,109445.85
80915300,779957,2024-09-02,19:49:15,25599.59,Transfer,Branch,8,309017.15
31733114,917940,2025-01-04,14:55:58,3911.71,Deposit,Online,100,448928.0
26293112,238360,2024-10-11,21:45:50,14828.57,Transfer,ATM,86,281250.83
78272314,362071,2024-12-07,20:27:35,24366.25,Transfer,Online,65,445208.5
66628196,177424,2024-05-16,23:35:41,45214.96,Withdrawal,Online,91,234165.61
73011853,324224,2024-01-29,02:58:22,14853.99,Transfer,Online,42,75033.27
39036024,634287,2024-02-16,07:25:53,16583.68,Transfer,Branch,3,219599.2
34756143,59310,2024-07-03,13:22:11,24410.32,Withdrawal,Online,23,286038.41
17007176,58471,2024-03-27,17:50:54,35112.28,Withdrawal,Branch,80,3687.06
1873273,851531,2024-01-30,21:48:17,36261.73,Withdrawal,ATM,59,356309.93
27899696,405216,2024-09-19,05:39:36,28625.99,Withdrawal,ATM,90,211623.8
29109172,700093,2024-09-12,12:11:15,26452.2,Transfer,Online,84,297382.5
95547462,522939,2024-06-09,20:18:44,28340.84,Withdrawal,ATM,2,180770.94
63650730,696489,2024-08-14,02:39:50,48445.7,Deposit,ATM,36,195600.61
32339996,307612,2025-01-09,22:39:46,8879.64,Deposit,ATM,58,47466.56
35179684,870714,2024-03-19,05:45:30,22685.27,Deposit,ATM,60,456101.44
47097907,695719,2024-06-25,12:17:42,26807.4,Withdrawal,ATM,53,276663.22
98699931,931765,2025-01-17,15:51:30,32724.1,Deposit,ATM,64,389998.52
34111867,213996,2024-03-06,13:29:25,48984.99,Deposit,ATM,80,417183.99
40023081,763127,2024-10-25,16:06:37,10797.15,Transfer,ATM,46,284069.71
51524710,188232,2024-02-21,15:24:31,21318.54,Deposit,Online,41,162895.94
29847425,616184,2024-04-26,21:40:09,36296.13,Withdrawal,Online,70,19783.69
82580966,404536,2024-05-16,22:50:53,39063.16,Deposit,Online,4,54128.79
81504157,299035,2024-02-06,05:27:48,23812.99,Withdrawal,ATM,94,282194.28
45381099,800947,2024-10-24,17:07:46,15264.02,Transfer,Branch,5,67951.59
36910196,142729,2024-10-21,06:16:52,28154.46,Deposit,Branch,23,361512.54
64465649,840076,2024-05-16,03:54:12,24658.95,Transfer,ATM,81,269160.98
17866334,350366,2024-06-16,07:27:22,41345.69,Transfer,ATM,55,369184.5
77210229,867596,2024-10-21,00:59:53,41435.9,Withdrawal,ATM,8,194300.32
1326037,68056,2024-03-05,00:08:40,45875.45,Deposit,Branch,49,233483.73
20834098,149554,2024-04-18,14:56:29,12697.13,Deposit,Branch,10,272370.72
84135007,861441,2024-09-04,03:15:48,34911.89,Withdrawal,Branch,50,168561.7
86545136,630290,2024-03-22,13:44:42,21911.29,Withdrawal,ATM,33,267209.69
47223065,320373,2024-06-17,20:44:25,28921.32,Deposit,ATM,51,216124.71
26649869,76076,2024-02-11,13:33:21,17196.23,Transfer,Branch,49,269587.97
87534411,149554,2024-07-30,10:13:32,4263.32,Transfer,Branch,95,167211.15
38624066,73932,2024-03-29,09:54:43,4152.58,Transfer,ATM,83,447510.99
50584670,309021,2024-07-02,14:15:43,38379.08,Withdrawal,ATM,27,279407.83
18975105,438726,2024-02-05,10:21:53,45010.71,Transfer,ATM,55,493332.32
47711081,870439,2024-10-20,19:06:06,19529.5,Deposit,Online,7,371524.3
33783642,946240,2024-07-20,21:48:37,15259.66,Withdrawal,Online,81,21000.46
37077889,295101,2024-04-21,23:41:18,34925.59,Transfer,Branch,6,280257.37
84790789,979586,2024-04-21,05:15:37,22508.7,Transfer,Branch,37,293801.89
83094164,390304,2025-01-03,23:39:43,8660.04,Transfer,Online,38,6015.38
47864537,22727,2024-10-12,00:04:20,44740.93,Deposit,Branch,39,237077.94
68297047,564322,2024-10-03,17:10:09,9570.65,Deposit,Branch,86,142573.55
34254063,560612,2024-01-31,01:12:49,26565.69,Transfer,ATM,93,301814.62
47014574,308780,2024-05-25,13:19:33,41977.29,Transfer,Branch,20,439706.51
52038657,528720,2024-09-17,03:51:48,26330.09,Transfer,Online,97,442803.73
68353718,193796,2024-10-08,20:44:44,40003.15,Transfer,Branch,25,27613.86
74866420,425987,2024-10-16,09:18:17,5682.46,Withdrawal,Online,2,346025.71
22343204,327405,2024-07-03,02:27:21,24945.23,Deposit,ATM,61,364512.99
47997066,449855,2024-04-27,09:54:20,34183.83,Withdrawal,ATM,71,366752.97
17728067,141739,2024-02-15,21:03:45,33165.59,Transfer,Branch,65,84291.99
19472619,888349,2024-09-14,15:36:10,38636.93,Withdrawal,Branch,60,17772.64
92474808,493632,2024-12-28,20:30:58,25299.91,Withdrawal,ATM,39,461523.1
94096056,976327,2024-05-11,14:42:13,16899.47,Withdrawal,Branch,72,293742.21
76942474,732777,2025-01-06,04:05:42,42349.82,Deposit,ATM,27,105250.41
16291033,838919,2024-03-30,04:36:05,18982.42,Withdrawal,Branch,89,315436.99
88018650,515342,2024-09-21,07:58:03,34599.6,Deposit,Branch,69,261171.97
64300490,839364,2024-03-10,14:56:04,29980.53,Withdrawal,ATM,92,256158.84
61055245,364251,2024-11-03,21:19:19,33555.12,Withdrawal,Online,10,63873.56
2851936,449588,2024-02-29,20:55:54,1911.44,Transfer,Online,21,29760.17
30642402,200614,2024-04-24,17:24:09,42840.45,Transfer,Branch,7,376678.8
62370823,555455,2024-06-13,09:28:01,2608.72,Deposit,ATM,50,362536.18
51770495,19689,2024-11-08,18:27:55,46984.64,Withdrawal,Branch,60,198348.05
80236277,832920,2024-06-22,05:47:03,26596.96,Withdrawal,Branch,3,267082.27
95856105,904856,2024-12-31,14:03:44,13497.73,Transfer,ATM,41,289895.58
26044074,971810,2025-01-10,19:32:04,954.43,Withdrawal,ATM,64,267472.58
24915328,850645,2024-06-19,23:54:18,38123.88,Transfer,Online,25,387100.93
78302658,792976,2024-09-23,05:42:20,32621.16,Deposit,ATM,20,375448.41
17384701,177424,2024-08-28,03:42:42,28365.54,Withdrawal,Online,14,240486.77
28595285,373740,2024-07-08,10:43:38,46072.87,Deposit,Branch,89,166790.58
21685981,73932,2024-09-19,15:05:00,846.55,Deposit,Online,85,210232.73
92072023,877494,2024-02-01,16:04:45,47788.92,Deposit,Branch,86,50056.2
84825207,976436,2024-12-11,16:10:30,8879.9,Transfer,Branch,57,300572.73
92734159,569078,2024-07-13,10:53:18,5131.49,Withdrawal,Branch,80,437329.98
69445327,877215,2024-08-06,13:10:46,44127.6,Deposit,Online,16,64756.19
22738051,712634,2024-10-17,13:47:16,37094.62,Deposit,ATM,10,187780.13
76466467,928970,2024-07-01,18:51:29,24248.36,Withdrawal,Branch,84,272749.72
88609507,405877,2024-05-24,10:55:05,13426.54,Transfer,ATM,38,391627.31
13289027,533545,2024-12-10,04:49:34,592.23,Deposit,Branch,60,402386.43
7236102,545631,2024-05-31,23:35:35,4727.45,Withdrawal,ATM,16,493735.75
52030085,675125,2024-04-24,06:25:48,46586.61,Withdrawal,ATM,40,250267.14
66989109,888349,2024-05-22,08:01:45,46853.0,Transfer,Branch,17,27021.72
14359052,634324,2024-02-08,12:30:15,2168.21,Transfer,ATM,41,464204.01
55012200,87647,2024-05-13,00:46:03,47217.66,Deposit,Branch,26,412943.55
98642071,65025,2024-09-17,04:07:32,35479.35,Transfer,Branch,59,240300.41
46956331,362071,2024-02-10,16:48:39,12611.51,Withdrawal,Online,57,349419.31
9757264,379514,2024-12-21,06:31:18,4164.54,Withdrawal,ATM,46,254968.57
12852626,171158,2024-10-19,13:12:46,31828.95,Deposit,Branch,82,54641.73
95096724,73932,2024-02-04,17:43:12,3221.11,Transfer,Online,1,348626.9
35415248,585223,2024-09-02,22:28:18,19871.61,Deposit,Branch,83,470780.18
92355722,776002,2024-10-29,01:03:54,45389.47,Deposit,ATM,43,157907.74
70653963,116374,2024-10-18,18:17:12,23549.26,Transfer,Online,43,426667.49
18597108,886524,2024-05-21,06:50:38,35207.67,Deposit,Online,24,315618.7
64344751,123970,2024-10-19,17:01:44,49420.51,Withdrawal,Branch,12,146859.29
3618988,959152,2024-05-21,05:57:37,28120.58,Transfer,ATM,44,8594.5
2613566,574586,2024-08-04,15:32:29,36171.01,Deposit,ATM,10,493494.68
63643511,920549,2024-04-05,12:48:02,29395.42,Withdrawal,ATM,91,31882.26
17956947,948231,2024-02-08,00:10:26,45565.8,Withdrawal,ATM,34,167592.22
5302788,747778,2024-08-17,11:47:11,17655.27,Withdrawal,Branch,1,441991.85
68931531,425037,2024-07-12,19:32:49,9899.38,Transfer,Online,2,434876.76
98857372,511045,2024-05-22,15:30:01,44808.86,Transfer,ATM,75,68716.65
9696826,948630,2025-01-05,22:03:41,5107.27,Deposit,Branch,31,328746.04
19539040,796171,2024-06-13,12:01:27,43246.57,Deposit,Online,43,7057.65
86385512,57872,2024-12-21,20:57:08,47021.63,Deposit,Online,72,282748.62
84054840,225297,2024-10-06,23:01:47,21688.36,Transfer,ATM,41,99863.2
50583357,685719,2024-03-08,06:38:30,21241.31,Withdrawal,Online,21,374157.83
76624332,487313,2024-12-19,13:08:37,26833.45,Transfer,Branch,73,246196.93
42596763,790134,2024-07-29,05:12:42,2374.45,Deposit,Branch,47,209882.18
47038851,614404,2024-07-04,16:20:55,17356.72,Deposit,ATM,29,248025.76
85670529,949091,2025-01-11,16:39:46,7130.47,Deposit,ATM,96,200174.02
38202688,806981,2024-04-04,00:40:08,49761.95,Deposit,ATM,62,493326.98
670500,213429,2024-12-29,22:42:48,22447.47,Withdrawal,Online,22,226523.58
89314758,612370,2024-04-18,08:55:28,38999.81,Deposit,ATM,86,160717.09
79788139,991084,2024-12-02,08:03:40,14524.42,Withdrawal,Online,10,257052.13
57595093,909366,2024-06-09,21:16:57,26202.79,Withdrawal,Online,50,222162.85
65496141,254259,2024-05-25,05:38:52,40777.84,Transfer,ATM,48,347016.87
68722993,982733,2024-08-25,12:39:53,35030.51,Withdrawal,Branch,47,257797.3
35242208,941625,2024-09-21,20:52:59,42178.68,Withdrawal,Branch,55,177283.21
35294422,665344,2024-02-08,04:29:46,43915.62,Deposit,Branch,17,286984.97
73350468,310102,2024-10-01,13:10:44,27314.47,Deposit,Online,51,299640.22
17576197,427156,2024-05-20,11:04:14,32476.62,Withdrawal,Branch,91,173492.28
50410734,64355,2024-04-03,01:19:13,32533.64,Withdrawal,Branch,88,475808.18
93051347,624396,2024-05-23,11:26:43,4546.42,Deposit,Online,64,372656.71
95616675,281632,2024-03-16,07:28:00,45841.87,Deposit,Online,11,14694.32
57240669,294479,2024-02-15,03:58:34,40446.49,Deposit,ATM,88,459115.18
57259369,179154,2024-05-26,11:58:51,19761.0,Withdrawal,ATM,76,421440.83
30550172,365201,2024-05-31,15:28:12,34285.15,Deposit,Branch,9,478219.62
82754651,847114,2024-02-14,12:10:21,21215.3,Transfer,ATM,81,394978.77
46174963,490903,2024-04-06,09:51:55,23040.78,Withdrawal,Online,97,194444.3
53196832,429816,2024-05-23,18:02:49,27233.49,Deposit,Online,27,424356.11
91418510,53049,2024-06-02,11:45:02,37294.59,Withdrawal,ATM,72,60444.09
91658971,238360,2024-08-16,15:51:56,17387.03,Withdrawal,Online,75,31157.79
14993318,951360,2024-07-08,10:55:11,10486.93,Transfer,Online,67,405770.6
3952664,129587,2024-10-04,04:00:34,36965.0,Deposit,Branch,73,96468.64
58420732,181781,2024-03-17,07:43:28,38121.5,Withdrawal,Branch,54,435609.28
59051056,609664,2024-10-03,21:11:38,37832.8,Deposit,Online,86,53830.92
55542638,297816,2024-02-15,02:16:06,34434.94,Transfer,ATM,74,105261.42
5837658,727717,2024-07-14,05:03:13,38572.15,Transfer,Online,18,469447.1
14443936,365397,2024-07-23,10:28:51,22045.51,Deposit,Branch,86,76955.16
35248835,666750,2025-01-04,05:45:36,34272.34,Withdrawal,Branch,1,461187.23
42490431,617187,2024-06-18,04:12:57,7937.55,Deposit,Branch,78,354045.05
72062168,166609,2024-10-31,13:47:49,45580.56,Transfer,Branch,55,136242.17
21129792,612530,2024-05-07,09:46:13,29570.63,Transfer,ATM,28,484218.67
68239482,468650,2024-09-11,14:26:09,19092.94,Deposit,Branch,8,382764.51
72383686,200614,2024-09-18,05:27:59,26592.59,Deposit,Branch,27,144916.27
31034531,254259,2024-11-18,10:56:22,15642.98,Withdrawal,Online,5,370454.49
7919782,717139,2024-07-01,05:27:53,34227.18,Transfer,Branch,6,435939.47
35853241,983409,2024-11-11,01:27:41,16404.91,Transfer,Branch,57,30084.27
17309948,498086,2024-05-03,15:49:57,17463.43,Deposit,ATM,36,162708.94
88326306,794496,2024-05-18,06:23:02,46247.08,Withdrawal,ATM,88,221492.27
67633957,374300,2024-10-15,07:49:51,19371.49,Transfer,Online,92,272007.19
60149965,942511,2024-04-21,20:35:04,22376.96,Withdrawal,ATM,22,122451.97
91250743,484019,2024-04-21,04:04:41,37761.97,Transfer,Online,7,250477.28
37233397,365397,2024-02-14,05:09:26,28610.43,Deposit,Online,8,122124.0
49435400,493264,2024-08-03,17:18:39,31804.94,Transfer,Online,8,33891.71
96175168,308580,2024-09-03,00:30:54,9134.57,Transfer,Online,98,106458.37
47231789,272195,2024-07-08,15:31:12,17533.22,Withdrawal,Online,94,279651.99
86272715,347598,2024-06-30,00:14:21,31840.38,Deposit,Branch,49,457755.15
30032983,290657,2024-03-21,21:01:45,44788.86,Transfer,Online,57,38777.99
28089581,554711,2024-08-20,16:39:57,11556.54,Deposit,Online,82,300443.08
82117592,68571,2024-04-09,13:54:07,49732.93,Withdrawal,Online,70,445561.48
74117655,270006,2024-01-28,04:51:29,8703.91,Transfer,Online,40,121994.31
94899122,75697,2024-12-24,14:47:12,5653.5,Transfer,Branch,42,378581.49
67378372,320868,2024-01-30,21:53:29,32281.2,Transfer,ATM,92,99505.46
46908659,981159,2024-10-11,13:36:31,32768.02,Deposit,Online,30,270937.71
70270977,882266,2024-02-06,10:54:59,24917.51,Deposit,Branch,28,161680.84
